%%%%%%%%%%%%%%%%%%%% Configuration %%%%%%%%%%%%%%%%%%%%
budget: 5, g: 2, theta3: 1.000000, layers: 6
%%%%%%%%%%%%%%%%%%%% Optimization Output %%%%%%%%%%%%%%%%%%%%
minimal loss: -20.39939837006619, 
maxIter: 0, func_eval: 5000
Parameters Found: [ 1.28265605 -0.34864798 -0.21863373 -0.10312038 -0.00157384 -0.01265846
  0.02908498  0.07400709  0.23466192  1.0871298  -0.18627527  0.11615174]

----------------- Loss (0 steps from 0 iterations) -----------------
iter		loss
------------------------------------------------------------------------

Training done! Total elapsed time:36278.21s

Optimal: selection 100110100000, value -23.50284318+0.00000000j

----------------- Full result ---------------------
rank	selection	value		probability
249	001010100000	-19.50291977		0.00192094
250	001010001000	-19.50290379		0.00192093
251	001000100010	-19.50294637		0.00192093
252	100010000010	-19.50290764		0.00192092
253	101000000010	-19.50296264		0.00192092
254	000010100010	-19.50284307		0.00192091
255	100010100000	-19.50285131		0.00192091
256	101000001000	-19.50290463		0.00192091
257	001000101000	-19.50285282		0.00192091
258	100010001000	-19.50281301		0.00192090
259	000010001010	-19.50277843		0.00192089
260	100000100010	-19.50282124		0.00192088
261	001000001010	-19.50282210		0.00192088
262	000010101000	-19.50271289		0.00192087
263	100000101000	-19.50272642		0.00192086
264	000000101010	-19.50268314		0.00192084
265	100000001010	-19.50267465		0.00192082
266	011010100000	-23.50266217		0.00165520
267	101001100000	-23.50273252		0.00165520
268	100110100000	-23.50284318		0.00165520
269	001001100010	-23.50272241		0.00165520
270	001010100001	-23.50260158		0.00165519
271	101010010000	-23.50241897		0.00165519
272	001010010010	-23.50240016		0.00165519
273	000110100010	-23.50278513		0.00165518
274	101001000010	-23.50273823		0.00165516
275	001010100100	-23.50239219		0.00165516
276	001001101000	-23.50261915		0.00165516
277	000110101000	-23.50271850		0.00165515
278	001010011000	-23.50229672		0.00165515
279	101001001000	-23.50267051		0.00165515
280	100001100010	-23.50263862		0.00165514
281	001001001010	-23.50263406		0.00165513
282	100110000010	-23.50275264		0.00165513
283	100110001000	-23.50272155		0.00165513
284	101010000100	-23.50237047		0.00165513
285	100010010010	-23.50228076		0.00165512
286	011010000010	-23.50255057		0.00165512
287	101010000001	-23.50250879		0.00165512
288	011010001000	-23.50251820		0.00165512
289	100010100001	-23.50246112		0.00165512
290	101000010010	-23.50235678		0.00165512
291	000001101010	-23.50253689		0.00165511
292	010010100010	-23.50246366		0.00165510
293	101000011000	-23.50228869		0.00165510
294	100001101000	-23.50253409		0.00165510
295	100100100010	-23.50272905		0.00165510
296	100100101000	-23.50269777		0.00165510
297	001110100000	-23.50265983		0.00165510
298	001011000010	-23.50252650		0.00165510
299	101100100000	-23.50270836		0.00165510
300	101011000000	-23.50252791		0.00165509
301	001010000110	-23.50229900		0.00165509
302	101110000000	-23.50268763		0.00165509
303	000110001010	-23.50263716		0.00165509
304	000010101001	-23.50235972		0.00165509
305	001010001001	-23.50240495		0.00165509
306	100010100100	-23.50224919		0.00165509
307	000010011010	-23.50217015		0.00165509
308	101000100100	-23.50230220		0.00165509
309	011000100010	-23.50249137		0.00165508
310	011000101000	-23.50245881		0.00165508
311	100010011000	-23.50217604		0.00165508
312	101000100001	-23.50244089		0.00165508
313	000010100110	-23.50221696		0.00165508
314	010010101000	-23.50239448		0.00165508
315	001000011010	-23.50223485		0.00165507
316	000011100010	-23.50241419		0.00165507
317	100011000010	-23.50247833		0.00165507
318	100001001010	-23.50252795		0.00165506
319	001011001000	-23.50242342		0.00165506
320	000100101010	-23.50260468		0.00165506
321	001011100000	-23.50240348		0.00165505
322	001000100110	-23.50222203		0.00165505
323	001100101000	-23.50257235		0.00165504
324	001100100010	-23.50260236		0.00165504
325	001110001000	-23.50256051		0.00165504
326	001110000010	-23.50259033		0.00165504
