%%%%%%%%%%%%%%%%%%%% Configuration %%%%%%%%%%%%%%%%%%%%
budget: 5, g: 2, theta3: 1.000000, layers: 10
%%%%%%%%%%%%%%%%%%%% Optimization Output %%%%%%%%%%%%%%%%%%%%
minimal loss: -20.520088705369428, 
maxIter: 0, func_eval: 6719
Parameters Found: [ 0.05846444 -0.29502704 -0.22493535 -0.15551061 -0.03045447  0.04537803
  0.11858307 -0.06353845 -0.13050043  0.05024571  0.02449406  0.03944769
  0.18526914  0.76468111  0.90540681  0.05652083  0.03716671  0.06148428
  0.11058569 -0.05492736]

----------------- Loss (0 steps from 0 iterations) -----------------
iter		loss
------------------------------------------------------------------------

Training done! Total elapsed time:934.42s

Optimal: selection 100110100000, value -23.50284318+0.00000000j

----------------- Full result ---------------------
rank	selection	value		probability
381	101010000000	-19.50304465		0.00065567
382	100000001010	-19.50267465		0.00065566
383	001000001010	-19.50282210		0.00065565
384	100010000010	-19.50290764		0.00065565
385	000000101010	-19.50268314		0.00065564
386	001000101000	-19.50285282		0.00065563
387	100000101000	-19.50272642		0.00065562
388	101000001000	-19.50290463		0.00065561
389	101000000010	-19.50296264		0.00065560
390	001000100010	-19.50294637		0.00065559
391	100000100010	-19.50282124		0.00065558
392	101000100000	-19.50300256		0.00065557
393	000000010000	-14.50228763		0.00049067
394	000001000000	-14.50269765		0.00049038
395	000000000100	-14.50241453		0.00049038
396	000000000001	-14.50266766		0.00049012
397	010000000000	-14.50275321		0.00049005
398	000100000000	-14.50301414		0.00048993
399	010101000000	-22.50237753		0.00042411
400	000001010001	-22.50193292		0.00042411
401	010100010000	-22.50207629		0.00042411
402	000101000001	-22.50228452		0.00042410
403	000101000100	-22.50213904		0.00042409
404	000101010000	-22.50210697		0.00042409
405	000100010001	-22.50194849		0.00042408
406	000100010100	-22.50180227		0.00042408
407	010001010000	-22.50186894		0.00042408
408	010001000001	-22.50196229		0.00042406
409	000001010100	-22.50164020		0.00042406
410	000001000101	-22.50177037		0.00042406
411	010001000100	-22.50181172		0.00042406
412	010100000100	-22.50178054		0.00042402
413	010000010001	-22.50148379		0.00042401
414	010000010100	-22.50133248		0.00042400
415	000000010101	-22.50125634		0.00042399
416	010100000001	-22.50178461		0.00042398
417	000100000101	-22.50154741		0.00042396
418	010000000101	-22.50099342		0.00042386
419	100000000000	-7.50289069		0.00042051
420	000000000010	-7.50284506		0.00042050
421	000000100000	-7.50271705		0.00042049
422	000000001000	-7.50272478		0.00042049
423	001000000000	-7.50296487		0.00042042
424	000010000000	-7.50278634		0.00042033
425	010101010101	25.50119259		0.00027270
426	001010010001	-22.50206345		0.00025278
427	011010010000	-22.50209536		0.00025278
428	001001100001	-22.50239860		0.00025278
429	011001100000	-22.50241311		0.00025278
430	001010010100	-22.50184398		0.00025278
431	010110100000	-22.50248598		0.00025278
432	000110100001	-22.50237558		0.00025278
433	001001100100	-22.50217950		0.00025278
434	101001010000	-22.50217014		0.00025278
435	001001010010	-22.50217437		0.00025278
436	000110100100	-22.50222973		0.00025278
437	100110010000	-22.50229132		0.00025278
438	100101100000	-22.50257346		0.00025278
439	000110010010	-22.50224761		0.00025278
440	000101100010	-22.50253844		0.00025277
441	011010000100	-22.50191888		0.00025277
442	101001000100	-22.50215757		0.00025277
443	001001011000	-22.50206607		0.00025277
444	000110011000	-22.50217593		0.00025277
445	101001000001	-22.50230559		0.00025277
446	010010100001	-22.50198212		0.00025277
447	011010000001	-22.50199620		0.00025277
448	000010100101	-22.50177243		0.00025277
449	100110000100	-22.50215949		0.00025277
450	000101101000	-22.50246696		0.00025277
451	001010000101	-22.50178164		0.00025277
452	100001100001	-22.50227882		0.00025277
453	100010010001	-22.50190805		0.00025277
454	001011000001	-22.50221560		0.00025277
455	011001000010	-22.50232434		0.00025277
456	001001000110	-22.50210913		0.00025277
457	011001001000	-22.50228711		0.00025277
458	010010100100	-22.50183117		0.00025277
459	000011100001	-22.50217613		0.00025277
460	100001010010	-22.50207564		0.00025277
461	011011000000	-22.50221272		0.00025277
462	010001100010	-22.50225832		0.00025277
463	000001100110	-22.50204798		0.00025277
464	001011000100	-22.50199687		0.00025277
465	010010010010	-22.50189625		0.00025277
466	100001100100	-22.50205717		0.00025277
467	100010010100	-22.50168603		0.00025277
468	101000010100	-22.50174956		0.00025277
469	000010010110	-22.50166815		0.00025277
470	100110000001	-22.50223426		0.00025277
471	011000100100	-22.50184639		0.00025277
472	100101000010	-22.50250573		0.00025277
473	001001001001	-22.50221993		0.00025276
474	010110001000	-22.50230035		0.00025276
475	001110010000	-22.50212291		0.00025276
476	000001101001	-22.50219560		0.00025276
477	100101001000	-22.50246978		0.00025276
478	000010011001	-22.50181595		0.00025276
479	010110000010	-22.50230095		0.00025276
480	011110000000	-22.50229684		0.00025276
481	101000010001	-22.50189833		0.00025276
482	000110000110	-22.50206311		0.00025276
483	100100100100	-22.50212262		0.00025276
484	011000010010	-22.50193447		0.00025276
485	000001011010	-22.50198321		0.00025276
486	011100100000	-22.50231336		0.00025276
487	101100010000	-22.50216701		0.00025276
488	011000011000	-22.50189687		0.00025276
489	001101100000	-22.50236943		0.00025276
490	010001101000	-22.50218428		0.00025276
491	011000100001	-22.50192408		0.00025276
492	010010011000	-22.50182202		0.00025276
493	100011000001	-22.50213144		0.00025276
494	100001011000	-22.50196607		0.00025276
495	001110000100	-22.50203572		0.00025276
496	100111000000	-22.50233745		0.00025276
497	000110001001	-22.50213728		0.00025276
498	001000010110	-22.50168373		0.00025276
499	100100010010	-22.50218710		0.00025276
500	101101000000	-22.50239702		0.00025276
501	000101001010	-22.50240843		0.00025276
502	000111000010	-22.50231113		0.00025276
503	001000100101	-22.50169176		0.00025276
504	000011010010	-22.50185565		0.00025276
505	100100011000	-22.50215078		0.00025276
506	000011000110	-22.50190967		0.00025276
507	100100100001	-22.50219776		0.00025276
508	001011010000	-22.50184554		0.00025276
509	010100101000	-22.50227237		0.00025276
510	010011100000	-22.50209476		0.00025276
511	000011100100	-22.50188378		0.00025276
512	001100100100	-22.50203447		0.00025276
513	100011000100	-22.50191016		0.00025276
514	010011000010	-22.50210223		0.00025276
515	000011001001	-22.50205710		0.00025276
516	010100100010	-22.50227315		0.00025276
517	001000011001	-22.50179490		0.00025276
518	000111100000	-22.50226155		0.00025276
519	001110000001	-22.50210795		0.00025276
520	000100100110	-22.50201754		0.00025275
521	000111001000	-22.50223983		0.00025275
522	001100010010	-22.50207535		0.00025275
523	100011010000	-22.50180347		0.00025275
524	001100100001	-22.50210707		0.00025275
525	001100011000	-22.50204031		0.00025275
526	001101000010	-22.50232275		0.00025275
527	100001000110	-22.50196575		0.00025275
528	001101001000	-22.50228808		0.00025275
529	000100011010	-22.50207203		0.00025275
530	010011001000	-22.50202838		0.00025275
531	000100101001	-22.50209190		0.00025275
532	100010000101	-22.50158159		0.00025275
533	100001001001	-22.50207783		0.00025275
534	010010000110	-22.50162245		0.00025275
535	000011011000	-22.50171072		0.00025275
536	010001001010	-22.50208366		0.00025275
537	010010001001	-22.50169917		0.00025275
538	101100000100	-22.50191592		0.00025274
539	000001100011	-22.50194991		0.00025274
540	000010010011	-22.50157044		0.00025274
541	111001000000	-22.50199366		0.00025274
542	001111000000	-22.50209780		0.00025274
543	011100001000	-22.50206810		0.00025274
544	001001000011	-22.50193743		0.00025274
545	110110000000	-22.50201822		0.00025274
546	100000010110	-22.50146911		0.00025274
547	100000100101	-22.50145609		0.00025274
548	111000010000	-22.50162119		0.00025274
549	000011000011	-22.50181122		0.00025274
550	100000011001	-22.50158156		0.00025274
551	010000100110	-22.50150565		0.00025274
552	011000000110	-22.50154141		0.00025274
553	101000000101	-22.50145260		0.00025274
554	110010010000	-22.50153502		0.00025273
555	110001100000	-22.50188840		0.00025273
556	011100000010	-22.50203207		0.00025273
557	010000011010	-22.50160479		0.00025273
558	100100000110	-22.50183869		0.00025273
559	101100000001	-22.50191744		0.00025273
560	110100100000	-22.50199912		0.00025273
561	010000101001	-22.50158256		0.00025273
562	000110000011	-22.50181816		0.00025273
563	001100000110	-22.50177159		0.00025273
564	011000001001	-22.50158151		0.00025273
565	001000010011	-22.50151277		0.00025273
566	100100001001	-22.50187751		0.00025273
567	010100001010	-22.50197923		0.00025273
568	001001001100	-22.50160503		0.00025273
569	001100001001	-22.50180914		0.00025273
570	000110001100	-22.50159563		0.00025273
571	110011000000	-22.50172362		0.00025272
572	000100100011	-22.50177296		0.00025272
573	100001000011	-22.50179660		0.00025272
574	000001101100	-22.50150706		0.00025272
575	110010000100	-22.50131389		0.00025272
576	000010011100	-22.50112704		0.00025272
