%%%%%%%%%%%%%%%%%%%% Configuration %%%%%%%%%%%%%%%%%%%%
budget: 2, g: 2, theta3: 1.000000, layers: 6
%%%%%%%%%%%%%%%%%%%% Optimization Output %%%%%%%%%%%%%%%%%%%%
minimal loss: -55.51303227497661, 
maxIter: 0, func_eval: 741
Parameters Found: [ 1.30051263 -0.98133064 -0.23619831 -0.40776323 -0.55158188 -0.26164781
 -0.05617559 -0.04408536  0.04296697  0.01831246 -0.00857038  1.12243252]

----------------- Loss (0 steps from 0 iterations) -----------------
iter		loss
------------------------------------------------------------------------

Training done! Total elapsed time:5885.41s

Optimal: selection 001010000000, value -56.52512680+0.00000000j

----------------- Full result ---------------------
rank	selection	value		probability
445	011101010001	24.50419348		0.00001524
446	011001010101	24.50529572		0.00001524
447	010101110001	24.50654042		0.00001524
448	010001010111	24.50923188		0.00001524
449	001101010101	24.50368453		0.00001524
450	010101110100	24.50602148		0.00001524
451	000101110101	24.50600103		0.00001524
452	011101010100	24.50321439		0.00001523
453	110101010001	24.50637534		0.00001523
454	010101010011	24.50625132		0.00001523
455	000101011101	24.50580510		0.00001523
456	010101011100	24.50549640		0.00001523
457	110101010100	24.50541218		0.00001523
458	000101010111	24.50559687		0.00001523
459	010101100101	24.50484204		0.00001522
460	010101011001	24.50354153		0.00001522
461	100101010101	24.50335146		0.00001522
462	010101010110	24.50328989		0.00001522
463	000010110000	-52.51410599		0.00001353
464	001010010000	-52.52009433		0.00001353
465	001010000100	-52.52095108		0.00001352
466	001010000001	-52.52134189		0.00001352
467	011010000000	-52.52153623		0.00001352
468	001110000000	-52.52120047		0.00001352
469	001011000000	-52.52122091		0.00001352
470	000010100100	-52.52047951		0.00001352
471	001000110000	-52.51467336		0.00001352
472	010010100000	-52.52103423		0.00001352
473	000010001100	-52.51721718		0.00001352
474	000010100001	-52.52133048		0.00001352
475	110010000000	-52.51828810		0.00001352
476	100010010000	-52.51964019		0.00001351
477	001000000011	-52.51727967		0.00001351
478	000010011000	-52.51944245		0.00001351
479	100010000100	-52.52021788		0.00001351
480	001000001100	-52.51666648		0.00001351
481	000010000011	-52.51851711		0.00001351
482	000011100000	-52.52056022		0.00001351
483	100010000001	-52.52062463		0.00001351
484	000010010010	-52.51986011		0.00001351
485	001000000110	-52.51932903		0.00001351
486	001000010010	-52.51982587		0.00001351
487	000010001001	-52.52054195		0.00001351
488	000010000110	-52.52010864		0.00001351
489	000110100000	-52.52245916		0.00001351
490	111000000000	-52.51794962		0.00001351
491	010010001000	-52.52057486		0.00001351
