%%%%%%%%%%%%%%%%%%%% Configuration %%%%%%%%%%%%%%%%%%%%
budget: 3, g: 2, theta3: 1.000000, layers: 15
%%%%%%%%%%%%%%%%%%%% Optimization Output %%%%%%%%%%%%%%%%%%%%
minimal loss: -42.30459316540032, 
maxIter: 0, func_eval: 8000
Parameters Found: [ 0.59248818  0.90646565 -0.39435177 -0.41633112 -0.18787438  0.29162967
 -0.19749962 -0.03888305 -0.02291327  0.15079962  0.01546139  0.08121609
 -0.15411036 -0.07709006  0.1050993   0.02543258  0.05615032 -0.01743701
  1.61272751  0.0435829   0.02280688  1.13425641  0.03156368 -0.15179975
 -0.25534715  0.10991045  0.15046064  1.34803311  0.84119253 -0.12207069]

----------------- Loss (0 steps from 0 iterations) -----------------
iter		loss
------------------------------------------------------------------------

Training done! Total elapsed time:12375.89s

Optimal: selection 101010000000, value -43.51002035+0.00000000j

----------------- Full result ---------------------
rank	selection	value		probability
522	101000100100	-39.50751322		0.00001509
523	000010011010	-39.50736788		0.00001509
524	001000100110	-39.50734439		0.00001509
525	000011100010	-39.50814012		0.00001509
526	101010000100	-39.50777670		0.00001509
527	101110000000	-39.50825688		0.00001509
528	100010010010	-39.50749461		0.00001509
529	100010011000	-39.50733038		0.00001509
530	001010000110	-39.50763203		0.00001509
531	100011100000	-39.50798115		0.00001508
532	100010000110	-39.50719623		0.00001508
533	001010010010	-39.50780639		0.00001508
534	001010011000	-39.50764570		0.00001508
535	001110000010	-39.50804046		0.00001508
536	101000001001	-39.50692465		0.00001508
537	001011000010	-39.50830498		0.00001508
538	101000000110	-39.50685520		0.00001508
539	001011001000	-39.50814531		0.00001508
540	101010010000	-39.50780477		0.00001508
541	001011100000	-39.50803658		0.00001507
542	101011000000	-39.50825503		0.00001507
543	000010100011	-39.50699853		0.00001507
544	110010100000	-39.50685804		0.00001506
545	110000101000	-39.50611171		0.00001506
546	000000101011	-39.50596028		0.00001505
547	111000100000	-39.50684727		0.00001505
548	100000100011	-39.50606056		0.00001504
549	110000100010	-39.50607903		0.00001504
550	000010001011	-39.50637051		0.00001504
551	110010001000	-39.50644946		0.00001504
552	001000100011	-39.50658822		0.00001504
553	111010000000	-39.50706140		0.00001504
554	110000001010	-39.50536965		0.00001504
555	111000001000	-39.50627304		0.00001504
556	001010000011	-39.50687483		0.00001504
