%%%%%%%%%%%%%%%%%%%% Configuration %%%%%%%%%%%%%%%%%%%%
budget: 5, g: 2, theta3: 1.000000, layers: 8
%%%%%%%%%%%%%%%%%%%% Optimization Output %%%%%%%%%%%%%%%%%%%%
minimal loss: -19.474144012498513, 
maxIter: 0, func_eval: 4061
Parameters Found: [ 1.32541216 -0.35744846 -0.04617358 -0.07801604 -0.02572866  0.12576836
  0.07364906 -0.08700198  0.04015472  1.10102389  0.11379119  1.02219012
  0.02206536 -0.15325641  1.00490815  0.02709252]

----------------- Loss (0 steps from 0 iterations) -----------------
iter		loss
------------------------------------------------------------------------

Training done! Total elapsed time:26859.07s

Optimal: selection 100110100000, value -23.50284318+0.00000000j

----------------- Full result ---------------------
rank	selection	value		probability
360	000010000011	-22.50221834		0.00107393
361	100100100000	-22.50295481		0.00107393
362	011000000010	-22.50261870		0.00107393
363	001100100000	-22.50279212		0.00107392
364	001000001001	-22.50243185		0.00107391
365	011000001000	-22.50259119		0.00107390
366	000010110000	-22.50139378		0.00107390
367	000010001100	-22.50180519		0.00107388
368	000110001000	-22.50283150		0.00107386
369	100000100001	-22.50248532		0.00107385
370	001110000000	-22.50276718		0.00107382
371	000001001010	-22.50266101		0.00107379
372	000110000010	-22.50289309		0.00107378
373	101000000001	-22.50255388		0.00107378
374	001000110000	-22.50160386		0.00107377
375	010010001000	-22.50253737		0.00107376
376	100001001000	-22.50267255		0.00107375
377	100110000000	-22.50296548		0.00107373
378	000110100000	-22.50288914		0.00107371
379	100001000010	-22.50277204		0.00107369
380	010010000010	-22.50260151		0.00107368
381	000010001001	-22.50247392		0.00107366
382	000001101000	-22.50257265		0.00107363
383	000000100110	-22.50222783		0.00107361
384	000011001000	-22.50240834		0.00107360
385	000011100000	-22.50234672		0.00107359
386	000000011010	-22.50219898		0.00107357
387	001000000110	-22.50233076		0.00107357
388	100000100100	-22.50228310		0.00107357
389	010010100000	-22.50263967		0.00107356
390	100010000001	-22.50258463		0.00107356
391	011000100000	-22.50275312		0.00107354
392	100000011000	-22.50222792		0.00107351
393	100011000000	-22.50251969		0.00107350
394	100001100000	-22.50269289		0.00107350
395	001000100001	-22.50264644		0.00107349
396	000001100010	-22.50270768		0.00107347
397	100000010010	-22.50232778		0.00107345
398	000011000010	-22.50254318		0.00107345
399	001001001000	-22.50274266		0.00107345
400	000010100001	-22.50262888		0.00107341
401	101000000100	-22.50242528		0.00107341
402	001001000010	-22.50284088		0.00107340
403	011010000000	-22.50279942		0.00107337
404	001011000000	-22.50253186		0.00107337
405	101001000000	-22.50286533		0.00107331
406	001010000001	-22.50271014		0.00107330
407	000010000110	-22.50233621		0.00107330
408	100010000100	-22.50238278		0.00107327
409	001001100000	-22.50274068		0.00107326
410	001000100100	-22.50244677		0.00107320
411	000010100100	-22.50235595		0.00107320
412	001000011000	-22.50236926		0.00107313
413	000010011000	-22.50221882		0.00107309
414	001000010010	-22.50246785		0.00107308
415	001010000100	-22.50251083		0.00107301
416	101000010000	-22.50250970		0.00107298
417	100010010000	-22.50234794		0.00107297
418	000010010010	-22.50235403		0.00107293
419	001010010000	-22.50243134		0.00107276
420	001000000000	-7.50296487		0.00080652
421	100000000000	-7.50289069		0.00080650
422	000000000010	-7.50284506		0.00080648
423	000000001000	-7.50272478		0.00080643
424	000010000000	-7.50278634		0.00080641
425	000000100000	-7.50271705		0.00080639
426	000111100000	-22.50226155		0.00055343
427	000101101000	-22.50246696		0.00055340
