%%%%%%%%%%%%%%%%%%%% Configuration %%%%%%%%%%%%%%%%%%%%
budget: 8, g: 2, theta3: 1.000000, layers: 8
%%%%%%%%%%%%%%%%%%%% Optimization Output %%%%%%%%%%%%%%%%%%%%
minimal loss: -5.501855371765724, 
maxIter: 0, func_eval: 5000
Parameters Found: [ 1.40867362e-01 -2.89711098e-01 -1.14364397e-01 -2.40071125e-02
 -1.37288157e-01  2.10419124e-01 -1.39637025e-01  6.91344364e-04
  4.25962700e-02  1.74447793e-01  8.45051291e-01  1.19669866e+00
 -5.27609532e-02 -3.85078352e-02 -3.74326602e-02 -7.33643642e-02]

----------------- Loss (0 steps from 0 iterations) -----------------
iter		loss
------------------------------------------------------------------------

Training done! Total elapsed time:33224.52s

Optimal: selection 101101100010, value -8.50071395+0.00000000j

----------------- Full result ---------------------
rank	selection	value		probability
403	110100101010	-8.50038892		0.00140917
404	000011101011	-8.50034276		0.00140917
405	111010100001	-8.50037637		0.00140917
406	111001001010	-8.50038745		0.00140917
407	111110001000	-8.50044795		0.00140916
408	100110101100	-8.50033637		0.00140916
409	110011100010	-8.50038550		0.00140916
410	100110110010	-8.50036807		0.00140916
411	011010100011	-8.50035652		0.00140916
412	101011000011	-8.50040389		0.00140916
413	111011000010	-8.50042103		0.00140916
414	111010100100	-8.50031263		0.00140916
415	101001101100	-8.50030410		0.00140916
416	110110001010	-8.50039096		0.00140916
417	111011001000	-8.50038979		0.00140916
418	111110000010	-8.50045058		0.00140916
419	101001001011	-8.50034294		0.00140916
420	110011101000	-8.50033988		0.00140915
421	100110111000	-8.50032330		0.00140915
422	001001101110	-8.50027474		0.00140915
423	001011001011	-8.50034668		0.00140915
424	000110101110	-8.50028828		0.00140915
425	101001110010	-8.50030352		0.00140915
426	111000011010	-8.50025278		0.00140915
427	000110111010	-8.50029578		0.00140915
428	100100111010	-8.50027907		0.00140915
429	110010011010	-8.50022520		0.00140914
430	100010011011	-8.50020456		0.00140914
431	101100110010	-8.50033672		0.00140914
432	101110110000	-8.50035895		0.00140914
433	001110101100	-8.50031262		0.00140914
434	101100100011	-8.50036706		0.00140914
435	100100101011	-8.50030016		0.00140914
436	011010110010	-8.50026743		0.00140914
437	101100111000	-8.50030626		0.00140914
438	101010110001	-8.50025655		0.00140914
439	100011001011	-8.50028099		0.00140914
440	101010011100	-8.50018185		0.00140914
441	100110001011	-8.50030900		0.00140914
442	001001111010	-8.50023565		0.00140914
443	011010101100	-8.50021779		0.00140914
444	001010100111	-8.50021828		0.00140914
445	001110110010	-8.50032638		0.00140913
446	110011001010	-8.50028804		0.00140913
447	101001111000	-8.50024445		0.00140913
448	100001101110	-8.50019414		0.00140913
449	101000011011	-8.50019469		0.00140913
450	101100101100	-8.50027275		0.00140913
451	011010111000	-8.50022216		0.00140913
452	101110000011	-8.50035852		0.00140913
453	001010011110	-8.50014909		0.00140913
454	101001001110	-8.50022186		0.00140913
455	001100101011	-8.50029755		0.00140913
456	001011101100	-8.50023440		0.00140913
457	001100111010	-8.50026001		0.00140913
458	001110111000	-8.50028211		0.00140913
459	001010111001	-8.50018881		0.00140913
460	110010101001	-8.50020399		0.00140912
461	100001111010	-8.50017249		0.00140912
462	100100101110	-8.50020754		0.00140912
463	010010101011	-8.50018918		0.00140912
464	101110001100	-8.50026442		0.00140912
465	101011001100	-8.50022395		0.00140912
466	100110001110	-8.50021653		0.00140912
467	001110001011	-8.50029247		0.00140912
468	100011101100	-8.50017594		0.00140912
469	000011101110	-8.50016530		0.00140912
470	111100001010	-8.50029858		0.00140912
471	110010100110	-8.50015725		0.00140911
472	001010101101	-8.50014329		0.00140911
473	011000111010	-8.50015579		0.00140911
474	001011001110	-8.50019798		0.00140911
475	111000101001	-8.50019397		0.00140911
476	101010110100	-8.50013727		0.00140911
477	111010001001	-8.50021332		0.00140911
478	001100101110	-8.50020593		0.00140911
479	111000100110	-8.50016153		0.00140911
480	111010000110	-8.50018096		0.00140911
481	001010110110	-8.50011480		0.00140911
482	101000111001	-8.50013123		0.00140911
483	100010100111	-8.50011604		0.00140911
484	101000011110	-8.50007331		0.00140911
485	100010011110	-8.50005458		0.00140910
486	100010111001	-8.50010351		0.00140910
487	011000101011	-8.50016043		0.00140910
488	011010001011	-8.50018319		0.00140910
489	010010111010	-8.50010934		0.00140910
490	100011001110	-8.50013129		0.00140910
491	001110001110	-8.50020100		0.00140910
492	001011110010	-8.50018361		0.00140910
493	101000110110	-8.50007103		0.00140910
494	100011110010	-8.50014308		0.00140909
495	010010101110	-8.50006696		0.00140909
496	101011110000	-8.50017871		0.00140909
497	101010000111	-8.50010909		0.00140909
498	111010110000	-8.50014181		0.00140909
499	101000100111	-8.50008286		0.00140909
500	100010101101	-8.50004055		0.00140909
501	100010110110	-8.50002900		0.00140909
502	001010110011	-8.50010918		0.00140909
503	011000101110	-8.50006682		0.00140909
504	011010001110	-8.50008972		0.00140909
505	000011111010	-8.50007963		0.00140908
506	101100001011	-8.50017916		0.00140908
507	001011111000	-8.50011072		0.00140908
508	100011111000	-8.50006970		0.00140907
509	110010100011	-8.50009710		0.00140907
510	101010001101	-8.50004798		0.00140907
511	101000101101	-8.50002169		0.00140907
512	101100001110	-8.50011530		0.00140907
513	111000110010	-8.50007532		0.00140907
514	111000111000	-8.50004386		0.00140907
515	100010110011	-8.50002438		0.00140907
516	101000110011	-8.50003779		0.00140906
517	110010110010	-8.50002445		0.00140906
518	111000100011	-8.50007277		0.00140906
519	111010000011	-8.50009205		0.00140906
520	000010111011	-8.49996118		0.00140905
521	001000111011	-8.49997018		0.00140905
522	110010111000	-8.49997868		0.00140905
523	110010101100	-8.49995687		0.00140905
524	111000101100	-8.49997547		0.00140905
525	111010001100	-8.49999497		0.00140904
526	001010111100	-8.49988716		0.00140903
527	000010101111	-8.49987766		0.00140903
528	110000111010	-8.49989018		0.00140902
529	101000111100	-8.49985720		0.00140902
530	100000111011	-8.49986275		0.00140902
531	110010001011	-8.49991504		0.00140901
532	001000111110	-8.49982104		0.00140901
533	001010001111	-8.49986976		0.00140901
534	110000101011	-8.49987838		0.00140901
535	100010111100	-8.49980086		0.00140901
536	001000101111	-8.49984006		0.00140901
537	000010111110	-8.49978343		0.00140900
538	110010001110	-8.49982058		0.00140899
539	110000101110	-8.49978377		0.00140899
540	111000001011	-8.49986742		0.00140899
541	100000111110	-8.49971261		0.00140898
542	111000001110	-8.49980157		0.00140898
543	100010001111	-8.49975880		0.00140898
544	100000101111	-8.49971519		0.00140897
545	101000001111	-8.49970233		0.00140895
546	100110101010	-7.50077285		0.00040087
547	101100101010	-7.50071410		0.00040086
548	101001101010	-7.50073570		0.00040085
549	101110101000	-7.50078250		0.00040084
550	101110100010	-7.50081092		0.00040084
551	011010101010	-7.50066932		0.00040084
552	001110101010	-7.50073404		0.00040084
553	101110001010	-7.50070059		0.00040084
554	101010101001	-7.50064256		0.00040083
555	100011101010	-7.50060266		0.00040082
556	101010011010	-7.50061864		0.00040082
557	111000101010	-7.50044694		0.00040082
558	101011001010	-7.50065036		0.00040081
559	101010100110	-7.50058440		0.00040081
560	111010101000	-7.50055960		0.00040081
561	110010101010	-7.50042346		0.00040081
562	111010100010	-7.50058901		0.00040081
563	101011100010	-7.50071410		0.00040081
564	101000101011	-7.50037763		0.00040081
565	001011101010	-7.50064607		0.00040080
566	100010101011	-7.50039162		0.00040080
567	101011101000	-7.50065706		0.00040080
568	101010100011	-7.50054708		0.00040080
